ts,trade_id,symbol,side,exit_reason,lc_state,aligned_score,velocity,cur_ret,peak_pnl,drawdown,entry_price,exit_price,hold_seconds,pnl_usdt,fee_usdt,net_pnl,ret_pct,ret_lev_pct
1775205366.488,HAEDALUSDT_SHORT_1775205196016_5f2441,HAEDALUSDT,SHORT,lifecycle_reversal,REVERSAL,-0.3785,0.16727,-0.00204,0.0,0.00204,0.02934,0.0294,170.2,-0.0291,0.0114,-0.0406,-0.2045,-2.045
1775205367.823,PIPPINUSDT_SHORT_1775205247232_028c65,PIPPINUSDT,SHORT,trailing_expansion,EXPANSION,2.1549,0.01554,0.02188,0.0,0.00287,0.05712,0.05587,120.3,0.4444,0.0161,0.4284,2.1884,21.8838
1775205385.374,ALGOUSDT_LONG_1775205246236_5adb77,ALGOUSDT,LONG,dynamic_vol_stop,REVERSAL,-1.2332,-0.6556,-0.00663,0.0,0.00991,0.1207,0.1199,138.8,-0.1046,0.0126,-0.1172,-0.6628,-6.628
1775205425.627,JUPUSDT_LONG_1775205066296_d436e5,JUPUSDT,LONG,lifecycle_reversal,REVERSAL,-0.4937,-0.17129,0.0,0.0,0.00182,0.1642,0.1642,359.1,0.0,0.0116,-0.0116,0.0,0.0
1775205426.894,ONGUSDT_SHORT_1775205128060_77fac7,ONGUSDT,SHORT,trailing_expansion,EXPANSION,1.6139,-0.01058,0.00757,0.0,0.00233,0.09113,0.09044,298.6,0.1704,0.0179,0.1524,0.7572,7.5716
1775205485.818,YBUSDT_SHORT_1775205363415_c0ff83,YBUSDT,SHORT,trailing_expansion,EXPANSION,2.7542,-0.91988,0.02078,0.0,0.00206,0.1492,0.1461,122.1,0.3984,0.0152,0.3832,2.0777,20.7775
1775205507.254,CUSDT_SHORT_1775205385911_33dc21,CUSDT,SHORT,trailing_expansion,EXPANSION,-0.1729,-0.0573,0.00498,0.0,0.00114,0.07031,0.06996,121.0,0.0744,0.0119,0.0625,0.4978,4.978
1775205531.757,ONGUSDT_SHORT_1775205427971_af012b,ONGUSDT,SHORT,dynamic_vol_stop,EXPANSION,1.8122,-0.04957,-0.01005,0.0,0.0142,0.09051,0.09142,103.5,-0.178,0.0142,-0.1923,-1.0054,-10.0541
1775205532.683,ORDIUSDT_LONG_1775205125193_4b5b92,ORDIUSDT,LONG,strategy_stop,DECAY,-0.1803,-0.11814,-0.00294,0.0,0.00294,2.38,2.373,407.2,-0.0546,0.0148,-0.0695,-0.2941,-2.9412
1775205533.14,1000BONKUSDT_LONG_1775205246281_7dae2c,1000BONKUSDT,LONG,strategy_stop,EXPANSION,0.7448,0.20357,0.00017,0.0,0.00069,0.005819,0.00582,286.6,0.0028,0.0129,-0.0101,0.0172,0.1719
1775205533.616,HEIUSDT_LONG_1775205383697_a2e218,HEIUSDT,LONG,strategy_stop,EXPANSION,1.1683,0.4841,0.003,0.0,0.00191,0.08323,0.08348,149.7,0.044,0.0117,0.0323,0.3004,3.0037
1775205534.098,ALGOUSDT_LONG_1775205385618_117c11,ALGOUSDT,LONG,strategy_stop,REVERSAL,-1.0973,0.03776,0.0,0.0,0.00167,0.1199,0.1199,148.2,0.0,0.0126,-0.0126,0.0,0.0
1775205534.562,VETUSDT_LONG_1775205427404_fa5a95,VETUSDT,LONG,strategy_stop,BUILD,0.0746,0.25566,0.00029,0.0,0.00029,0.00699,0.006992,106.9,0.004,0.0111,-0.0071,0.0286,0.2861
1775205534.808,DUSDT_SHORT_1775205486378_5b7043,DUSDT,SHORT,strategy_stop,BUILD,0.9885,0.0,0.00322,0.0,0.00239,0.007147,0.007124,48.2,0.0472,0.0117,0.0355,0.3218,3.2181
